alternative_transition_end_seconds,alternative_transition_start_seconds,boundary_method,complete_six_phase,duration_seconds,excluded_incomplete_cycles,flags,gi_end_seconds,gt_start_seconds,imputed_signal_values,load_peaks_left,load_peaks_right,onset_seconds,phase_count,png,quality_json,record,reference_limb,remaining_missing_signal_values,segmented_csv,sequence_assumption,side,slt_end_seconds,slt_start_seconds,status,transition_improvement,transition_support,trial,view_mode
14.18,6.3,paired trigger interval,True,22.69,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,3.59,16.84,22,12,12,3.18,6,Alif_1/trial_11_l_complete.png,"{""F"": {""coverage_fraction"": 0.9995594713656387, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 731.72, ""aligned_master_end"": 754.41}, ""L"": {""coverage_fraction"": 0.9995594713656387, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 731.72, ""aligned_master_end"": 754.41}, ""R"": {""coverage_fraction"": 0.9991189427312775, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 731.72, ""aligned_master_end"": 754.41}}",Alif_1,L,0,segmented_data\Alif_1\trial_11_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,11.54,9.96,model-assisted provisional six-phase fit,0.3411,weak/ambiguous pattern evidence,11,model_completed
14.18,6.3,paired trigger interval,True,22.69,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,3.59,16.84,22,12,12,3.18,6,Alif_1/trial_11_r_complete.png,"{""F"": {""coverage_fraction"": 0.9995594713656387, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 731.72, ""aligned_master_end"": 754.41}, ""L"": {""coverage_fraction"": 0.9995594713656387, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 731.72, ""aligned_master_end"": 754.41}, ""R"": {""coverage_fraction"": 0.9991189427312775, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 731.72, ""aligned_master_end"": 754.41}}",Alif_1,L,0,segmented_data\Alif_1\trial_11_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,11.54,9.96,model-assisted provisional six-phase fit,0.3411,weak/ambiguous pattern evidence,11,model_completed
10.37,7.97,paired trigger interval,True,22.42,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,3.1,15.74,612,11,12,2.35,6,Alif_1/trial_12_l_complete.png,"{""F"": {""coverage_fraction"": 0.983058403923317, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 759.75, ""aligned_master_end"": 782.17}, ""L"": {""coverage_fraction"": 0.9995541685242978, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 759.75, ""aligned_master_end"": 782.17}, ""R"": {""coverage_fraction"": 0.9995541685242978, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 759.75, ""aligned_master_end"": 782.17}}",Alif_1,R,0,segmented_data\Alif_1\trial_12_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,10.37,9.58,model-assisted provisional six-phase fit,0.3441,moderate pattern evidence,12,model_completed
10.37,7.97,paired trigger interval,True,22.42,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,3.1,15.74,612,11,12,2.35,6,Alif_1/trial_12_r_complete.png,"{""F"": {""coverage_fraction"": 0.983058403923317, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 759.75, ""aligned_master_end"": 782.17}, ""L"": {""coverage_fraction"": 0.9995541685242978, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 759.75, ""aligned_master_end"": 782.17}, ""R"": {""coverage_fraction"": 0.9995541685242978, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 759.75, ""aligned_master_end"": 782.17}}",Alif_1,R,0,segmented_data\Alif_1\trial_12_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,10.37,9.58,model-assisted provisional six-phase fit,0.3441,moderate pattern evidence,12,model_completed
14.37,10.72,paired trigger interval,True,22.88,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,4.26,17.34,22,12,12,3.91,6,Alif_1/trial_13_l_complete.png,"{""F"": {""coverage_fraction"": 0.999563128003495, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 789.36, ""aligned_master_end"": 812.24}, ""L"": {""coverage_fraction"": 0.9991262560069899, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 789.36, ""aligned_master_end"": 812.24}, ""R"": {""coverage_fraction"": 0.999563128003495, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 789.36, ""aligned_master_end"": 812.24}}",Alif_1,L,0,segmented_data\Alif_1\trial_13_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,14.37,13.55,model-assisted provisional six-phase fit,0.3238,weak/ambiguous pattern evidence,13,model_completed
14.37,10.72,paired trigger interval,True,22.88,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,4.26,17.34,22,12,12,3.91,6,Alif_1/trial_13_r_complete.png,"{""F"": {""coverage_fraction"": 0.999563128003495, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 789.36, ""aligned_master_end"": 812.24}, ""L"": {""coverage_fraction"": 0.9991262560069899, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 789.36, ""aligned_master_end"": 812.24}, ""R"": {""coverage_fraction"": 0.999563128003495, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 789.36, ""aligned_master_end"": 812.24}}",Alif_1,L,0,segmented_data\Alif_1\trial_13_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,14.37,13.55,model-assisted provisional six-phase fit,0.3238,weak/ambiguous pattern evidence,13,model_completed
13.99,5.87,paired trigger interval,True,21.93,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,3.81,16.87,20,12,12,3.38,6,Alif_1/trial_14_l_complete.png,"{""F"": {""coverage_fraction"": 0.9995442114858706, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 816.61, ""aligned_master_end"": 838.54}, ""L"": {""coverage_fraction"": 0.9995442114858706, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 816.61, ""aligned_master_end"": 838.54}, ""R"": {""coverage_fraction"": 0.9995442114858706, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 816.61, ""aligned_master_end"": 838.54}}",Alif_1,L,0,segmented_data\Alif_1\trial_14_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,6.97,5.87,model-assisted provisional six-phase fit,0.3307,weak/ambiguous pattern evidence,14,model_completed
13.99,5.87,paired trigger interval,True,21.93,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,3.81,16.87,20,12,12,3.38,6,Alif_1/trial_14_r_complete.png,"{""F"": {""coverage_fraction"": 0.9995442114858706, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 816.61, ""aligned_master_end"": 838.54}, ""L"": {""coverage_fraction"": 0.9995442114858706, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 816.61, ""aligned_master_end"": 838.54}, ""R"": {""coverage_fraction"": 0.9995442114858706, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 816.61, ""aligned_master_end"": 838.54}}",Alif_1,L,0,segmented_data\Alif_1\trial_14_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,6.97,5.87,model-assisted provisional six-phase fit,0.3307,weak/ambiguous pattern evidence,14,model_completed
6.9,5.69,paired trigger interval,True,21.91,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,3.65,17.19,20,12,13,3.04,6,Alif_1/trial_15_l_complete.png,"{""F"": {""coverage_fraction"": 0.9995437956204379, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 844.21, ""aligned_master_end"": 866.12}, ""L"": {""coverage_fraction"": 0.9995437956204379, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 844.21, ""aligned_master_end"": 866.12}, ""R"": {""coverage_fraction"": 0.9995437956204379, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 844.21, ""aligned_master_end"": 866.12}}",Alif_1,R,0,segmented_data\Alif_1\trial_15_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,6.9,5.69,model-assisted provisional six-phase fit,0.379,moderate pattern evidence,15,model_completed
6.9,5.69,paired trigger interval,True,21.91,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,3.65,17.19,20,12,13,3.04,6,Alif_1/trial_15_r_complete.png,"{""F"": {""coverage_fraction"": 0.9995437956204379, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 844.21, ""aligned_master_end"": 866.12}, ""L"": {""coverage_fraction"": 0.9995437956204379, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 844.21, ""aligned_master_end"": 866.12}, ""R"": {""coverage_fraction"": 0.9995437956204379, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 844.21, ""aligned_master_end"": 866.12}}",Alif_1,R,0,segmented_data\Alif_1\trial_15_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,6.9,5.69,model-assisted provisional six-phase fit,0.379,moderate pattern evidence,15,model_completed
7.23,6.16,paired trigger interval,True,22.1,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,4.15,16.58,6,12,12,3.72,6,Alif_1/trial_16_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 870.5, ""aligned_master_end"": 892.6}, ""L"": {""coverage_fraction"": 0.9995477159656264, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 870.5, ""aligned_master_end"": 892.6}, ""R"": {""coverage_fraction"": 0.9990954319312528, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 870.5, ""aligned_master_end"": 892.6}}",Alif_1,L,0,segmented_data\Alif_1\trial_16_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,7.23,6.16,model-assisted provisional six-phase fit,0.4571,moderate pattern evidence,16,model_completed
7.23,6.16,paired trigger interval,True,22.1,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,4.15,16.58,6,12,12,3.72,6,Alif_1/trial_16_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 870.5, ""aligned_master_end"": 892.6}, ""L"": {""coverage_fraction"": 0.9995477159656264, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 870.5, ""aligned_master_end"": 892.6}, ""R"": {""coverage_fraction"": 0.9990954319312528, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 870.5, ""aligned_master_end"": 892.6}}",Alif_1,L,0,segmented_data\Alif_1\trial_16_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,7.23,6.16,model-assisted provisional six-phase fit,0.4571,moderate pattern evidence,16,model_completed
12.14,8.6,paired trigger interval,True,21.830000000000002,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,3.69,16.42,20,12,12,3.23,6,Alif_1/trial_17_l_complete.png,"{""F"": {""coverage_fraction"": 0.9995421245421245, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 898.32, ""aligned_master_end"": 920.15}, ""L"": {""coverage_fraction"": 0.9995421245421245, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 898.32, ""aligned_master_end"": 920.15}, ""R"": {""coverage_fraction"": 0.9995421245421245, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 898.32, ""aligned_master_end"": 920.15}}",Alif_1,L,0,segmented_data\Alif_1\trial_17_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,10.85,9.74,model-assisted provisional six-phase fit,0.4688,weak/ambiguous pattern evidence,17,model_completed
12.14,8.6,paired trigger interval,True,21.830000000000002,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,3.69,16.42,20,12,12,3.23,6,Alif_1/trial_17_r_complete.png,"{""F"": {""coverage_fraction"": 0.9995421245421245, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 898.32, ""aligned_master_end"": 920.15}, ""L"": {""coverage_fraction"": 0.9995421245421245, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 898.32, ""aligned_master_end"": 920.15}, ""R"": {""coverage_fraction"": 0.9995421245421245, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 898.32, ""aligned_master_end"": 920.15}}",Alif_1,L,0,segmented_data\Alif_1\trial_17_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,10.85,9.74,model-assisted provisional six-phase fit,0.4688,weak/ambiguous pattern evidence,17,model_completed
12.2,9.8,paired trigger interval,True,22.740000000000002,0,All events provisional; pressure extrema are not heel-strike labels; terminal bilateral peak mismatch; reconstructed values can affect boundaries; absent phases are not invented; ,4.47,17.52,0,12,12,3.75,6,Alif_1/trial_18_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 926.49, ""aligned_master_end"": 949.23}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 926.49, ""aligned_master_end"": 949.23}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 926.49, ""aligned_master_end"": 949.23}}",Alif_1,L,0,segmented_data\Alif_1\trial_18_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,11.05,9.8,model-assisted provisional six-phase fit,0.3677,moderate pattern evidence,18,model_completed
12.2,9.8,paired trigger interval,True,22.740000000000002,0,All events provisional; pressure extrema are not heel-strike labels; terminal bilateral peak mismatch; reconstructed values can affect boundaries; absent phases are not invented; ,4.47,17.52,0,12,12,3.75,6,Alif_1/trial_18_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 926.49, ""aligned_master_end"": 949.23}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 926.49, ""aligned_master_end"": 949.23}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 926.49, ""aligned_master_end"": 949.23}}",Alif_1,L,0,segmented_data\Alif_1\trial_18_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,11.05,9.8,model-assisted provisional six-phase fit,0.3677,moderate pattern evidence,18,model_completed
15.39,13.75,paired trigger interval,True,26.88,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,6.06,19.19,22,12,12,5.61,6,Alif_1/trial_19_l_complete.png,"{""F"": {""coverage_fraction"": 0.9996281145407214, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 956.11, ""aligned_master_end"": 982.99}, ""L"": {""coverage_fraction"": 0.999256229081443, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 956.11, ""aligned_master_end"": 982.99}, ""R"": {""coverage_fraction"": 0.9996281145407214, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 956.11, ""aligned_master_end"": 982.99}}",Alif_1,L,0,segmented_data\Alif_1\trial_19_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,15.39,13.75,model-assisted provisional six-phase fit,0.3554,moderate pattern evidence,19,model_completed
15.39,13.75,paired trigger interval,True,26.88,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,6.06,19.19,22,12,12,5.61,6,Alif_1/trial_19_r_complete.png,"{""F"": {""coverage_fraction"": 0.9996281145407214, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 956.11, ""aligned_master_end"": 982.99}, ""L"": {""coverage_fraction"": 0.999256229081443, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 956.11, ""aligned_master_end"": 982.99}, ""R"": {""coverage_fraction"": 0.9996281145407214, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 956.11, ""aligned_master_end"": 982.99}}",Alif_1,L,0,segmented_data\Alif_1\trial_19_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,15.39,13.75,model-assisted provisional six-phase fit,0.3554,moderate pattern evidence,19,model_completed
10.94,8.57,paired trigger interval,True,21.68,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,3.16,16.26,20,12,12,2.28,6,Alif_1/trial_20_l_complete.png,"{""F"": {""coverage_fraction"": 0.9995389580451821, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 990.75, ""aligned_master_end"": 1012.43}, ""L"": {""coverage_fraction"": 0.9995389580451821, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 990.75, ""aligned_master_end"": 1012.43}, ""R"": {""coverage_fraction"": 0.9995389580451821, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 990.75, ""aligned_master_end"": 1012.43}}",Alif_1,L,0,segmented_data\Alif_1\trial_20_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,10.94,9.78,model-assisted provisional six-phase fit,0.4691,moderate pattern evidence,20,model_completed
10.94,8.57,paired trigger interval,True,21.68,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,3.16,16.26,20,12,12,2.28,6,Alif_1/trial_20_r_complete.png,"{""F"": {""coverage_fraction"": 0.9995389580451821, ""source"": ""dataset\\Sub02_H\\Alif_1"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 990.75, ""aligned_master_end"": 1012.43}, ""L"": {""coverage_fraction"": 0.9995389580451821, ""source"": ""dataset\\Sub02_H\\Alif_1L"", ""invalid_rows"": 5, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 990.75, ""aligned_master_end"": 1012.43}, ""R"": {""coverage_fraction"": 0.9995389580451821, ""source"": ""dataset\\Sub02_H\\Alif_1R"", ""invalid_rows"": 2, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 990.75, ""aligned_master_end"": 1012.43}}",Alif_1,L,0,segmented_data\Alif_1\trial_20_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,10.94,9.78,model-assisted provisional six-phase fit,0.4691,moderate pattern evidence,20,model_completed
